"","id","ReportType","CurrentStatus","Description","DateCreate_Converted","DateClosed_Converted","location","crecondate","clocondate","HLReportType","timespan","WeeksToClose"
"7845",80391,"Homeless","Closed","Carts, coolers, beds, suitcases. Union st mall right off of Hotel st.","07/15/2013 12:10:10 PM","02/01/2018 11:30:24 AM","(21.309631, -157.860458)",2013-07-15 12:10:10,2018-02-01 11:30:24,"Homeless",143594414s (~4.55 years),237.424626322751
"7846",80313,"Trash","Closed","Dumping on Luana hills rd by bridge. This dumping is new, within the last two weeks, and there's more every day","07/14/2013 06:27:20 PM","02/01/2018 11:30:29 AM","(21.375343, -157.763947)",2013-07-14 18:27:20,2018-02-01 11:30:29,"Trash",143658189s (~4.55 years),237.530074404762
"7847",80301,"Tree","Closed","Hedge encroaching into sidewalk","07/14/2013 03:54:18 PM","02/01/2018 11:30:30 AM","(21.314843, -157.804591)",2013-07-14 15:54:18,2018-02-01 11:30:30,"Tree",143667372s (~4.55 years),237.545257936508
"7848",80299,"Homeless","Closed","Illegal camping. Blocking sidewalk. Keeping animals on the street and unsanitary conditions.","07/14/2013 03:43:05 PM","02/01/2018 11:30:32 AM","(21.292049, -157.826263)",2013-07-14 15:43:05,2018-02-01 11:30:32,"Homeless",143668047s (~4.55 years),237.546374007937
"7849",80270,"Homeless","Closed","This has been growing more and more every day is been here for months","07/14/2013 07:36:09 AM","02/01/2018 11:30:33 AM","(21.288021, -157.840225)",2013-07-14 07:36:09,2018-02-01 11:30:33,"Homeless",143697264s (~4.55 years),237.594682539683
"7850",80236,"Sign","Closed","Neighbor kids keep climbing and swinging around pole and finally knocked down street sign","07/13/2013 05:44:30 PM","02/01/2018 11:30:35 AM","(21.328856, -158.060425)",2013-07-13 17:44:30,2018-02-01 11:30:35,"RoadSafety",143747165s (~4.56 years),237.677190806878
"7851",80173,"Vehicle","Closed","There is a large white box truck that has been parked along Lunalilo Home Road with graffiti all over it for countless months. It is located across from Kaiser High School, along Lunalilo Home Road, on the East side (Mauka-bound side) of the road. This v","07/12/2013 09:22:12 PM","10/03/2017 09:56:50 AM","(21.28581, -157.697861)",2013-07-12 21:22:12,2017-10-03 09:56:50,"Vehicle",133360478s (~4.23 years),220.503435846561
"7852",79857,"Vehicle","Closed","Car has been parked they're for 2 or 3 weeks! Stickers are expired!","07/09/2013 07:58:33 PM","10/03/2017 09:59:06 AM","(21.43807, -157.827316)",2013-07-09 19:58:33,2017-10-03 09:59:06,"Vehicle",133624833s (~4.23 years),220.940530753968
"7853",80145,"Stormwater","Closed","Homeless still using water leaving it on. The board of water supply was out here yesterday its still happening.","07/12/2013 12:29:57 PM","02/01/2018 11:30:39 AM","(21.29462476, -157.860808086)",2013-07-12 12:29:57,2018-02-01 11:30:39,"Water",143852442s (~4.56 years),237.851259920635
"7854",80114,"Homeless","Closed","At bus stop 424 next to McCully street bridge","07/12/2013 07:27:45 AM","02/01/2018 11:30:43 AM","(21.288748, -157.832657)",2013-07-12 07:27:45,2018-02-01 11:30:43,"Homeless",143870578s (~4.56 years),237.881246693122
"7855",80088,"Trash","Closed","Across from1830 Skyline Drive. This was in the news last week.  Part if June's missed pickup.  Going into August now?","07/11/2013 08:13:30 PM","02/01/2018 12:37:08 PM","(21.332384, -157.860977)",2013-07-11 20:13:30,2018-02-01 12:37:08,"Trash",143915018s (~4.56 years),237.954725529101
"7856",80087,"Trash","Closed","This Is part of June, 2013 bulky item pick up. This is the middle of July 2013. This means that for two months this rubbish has been sitting out on the curb.  There are rats.  This is a serious health issue. I have repeatedly submitted this situation ove","07/11/2013 07:52:01 PM","02/01/2018 12:37:09 PM","(21.332485, -157.861069)",2013-07-11 19:52:01,2018-02-01 12:37:09,"Trash",143916308s (~4.56 years),237.956858465608
"7857",80052,"Vehicle","Closed","RSP 923, Parked in the same location for one month","07/11/2013 11:22:33 AM","10/03/2017 09:56:47 AM","(21.267658, -157.813522)",2013-07-11 11:22:33,2017-10-03 09:56:47,"Vehicle",133482854s (~4.23 years),220.705777116402
"7858",80047,"Sign","Closed","Sign faded 'No Parking' 'Tow Away' pole #83-147","07/11/2013 10:46:30 AM","02/01/2018 12:37:13 PM","(21.29463, -157.845718)",2013-07-11 10:46:30,2018-02-01 12:37:13,"RoadSafety",143949043s (~4.56 years),238.010983796296
"7859",80042,"Homeless","Closed","This is the homeless camp at Al Moana Blvd at the Ala Wai Prominade. We see them urinating and doing their bowl movements in the canal. We have notified DL & R of the problem. It is totally disgusting for residents and very upsetting to tourists.  Using","07/11/2013 09:10:23 AM","02/01/2018 12:37:14 PM","(21.287813, -157.844391)",2013-07-11 09:10:23,2018-02-01 12:37:14,"Homeless",143954811s (~4.56 years),238.020520833333
"7860",80039,"Vehicle","Closed","Same spot for days","07/11/2013 08:43:18 AM","10/03/2017 10:09:11 AM","(21.266155, -157.814484)",2013-07-11 08:43:18,2017-10-03 10:09:11,"Vehicle",133493153s (~4.23 years),220.722805886243
"7861",80014,"Sign","Closed","Sign loose sign #83-146 620 Sheridan St","07/11/2013 06:16:56 AM","02/01/2018 12:37:17 PM","(21.295486, -157.843842)",2013-07-11 06:16:56,2018-02-01 12:37:17,"RoadSafety",143965221s (~4.56 years),238.037733134921
"7862",79858,"Vehicle","Closed","PGA836","07/09/2013 08:02:54 PM","10/03/2017 09:59:06 AM","(21.288694, -157.701736)",2013-07-09 20:02:54,2017-10-03 09:59:06,"Vehicle",133624572s (~4.23 years),220.940099206349
"7863",79850,"Vehicle","Closed","No rear plate","07/09/2013 04:19:56 PM","10/03/2017 09:59:07 AM","(21.340925, -158.026947)",2013-07-09 16:19:56,2017-10-03 09:59:07,"Vehicle",133637951s (~4.23 years),220.962220568783
"7864",79837,"Homeless","Closed","homeless leave their property on the sidewalks making it diffucult to use","07/09/2013 02:15:31 PM","02/01/2018 12:37:29 PM","(21.294728416, -157.861195885)",2013-07-09 14:15:31,2018-02-01 12:37:29,"Homeless",144109318s (~4.57 years),238.275988756614
"7865",79830,"Sign","Closed","Across from 920 Cedar St - 'No Parking' sign defaced by paint","07/09/2013 12:53:19 PM","02/01/2018 12:37:30 PM","(21.2988, -157.841873)",2013-07-09 12:53:19,2018-02-01 12:37:30,"RoadSafety",144114251s (~4.57 years),238.284145171958
"7866",79792,"Trash","Closed","Dump sites on Koula between ilalo and Ala Moana Blvd.","07/09/2013 09:37:04 AM","02/01/2018 12:37:32 PM","(21.295162811, -157.860532666)",2013-07-09 09:37:04,2018-02-01 12:37:32,"Trash",144126028s (~4.57 years),238.303617724868
"7867",79790,"Stormwater","Closed","The water constantly drips homeless in area use it to get water. it creates a hazard making road and sidewalk wet and slippery. The water valve needs to be made so it cannot be opened to get water.","07/09/2013 09:33:15 AM","12/06/2017 09:21:21 AM","(21.294626875, -157.860732512)",2013-07-09 09:33:15,2017-12-06 09:21:21,"Water",139189686s (~4.41 years),230.141676587302
"7868",79789,"Homeless","Closed","unable to safely negotiate use of sidewalk Homeless camps.","07/09/2013 09:28:11 AM","02/01/2018 02:20:06 PM","(21.29477678, -157.86092278)",2013-07-09 09:28:11,2018-02-01 14:20:06,"Homeless",144132715s (~4.57 years),238.314674272487
"7869",79788,"Homeless","Closed","The homeless are all behind Acura of Honolulu. They need to have all the tents removed unable to use sidewalks.","07/09/2013 09:25:23 AM","02/01/2018 02:20:08 PM","(21.294766319, -157.860865117)",2013-07-09 09:25:23,2018-02-01 14:20:08,"Homeless",144132885s (~4.57 years),238.314955357143
"7870",79745,"Sign","Closed","Graffiti on sign","07/08/2013 09:07:12 PM","02/01/2018 02:20:11 PM","(21.288179, -157.819901)",2013-07-08 21:07:12,2018-02-01 14:20:11,"RoadSafety",144177179s (~4.57 years),238.388192791005
"7871",79677,"Homeless","Closed","Camping without a license , blo cking access to park, generally creating a nuisance. Take your puck! Why are they still there?","07/08/2013 10:17:35 AM","02/01/2018 02:20:18 PM","(21.303682, -157.849335)",2013-07-08 10:17:35,2018-02-01 14:20:18,"Homeless",144216163s (~4.57 years),238.452650462963
"7872",79654,"Trash","Closed","1727 onipaa st - bulk trash put out 3 weeks before pickup date","07/08/2013 07:19:15 AM","02/01/2018 02:20:20 PM","(21.356052835, -157.883563326)",2013-07-08 07:19:15,2018-02-01 14:20:20,"Trash",144226865s (~4.57 years),238.470345568783
"7873",79650,"Trash","Closed","1727 ala mahamoe st - bulk trash put out 3 weeks before pickup date.","07/08/2013 07:08:21 AM","02/01/2018 02:20:22 PM","(21.356222648, -157.88336013)",2013-07-08 07:08:21,2018-02-01 14:20:22,"Trash",144227521s (~4.57 years),238.471430224868
"7874",79645,"Trash","Closed","1650 ala mahamoe st - bulk trash put out 3 weeks before pickup date","07/08/2013 06:59:22 AM","02/01/2018 02:20:23 PM","(21.353421793, -157.885770724)",2013-07-08 06:59:22,2018-02-01 14:20:23,"Trash",144228061s (~4.57 years),238.472323082011
"7875",79643,"Trash","Closed","1506 ala mahamoe st - bulk trash put out 3 weeks before pickup date","07/08/2013 06:52:52 AM","02/01/2018 02:20:25 PM","(21.35016446, -157.888335223)",2013-07-08 06:52:52,2018-02-01 14:20:25,"Trash",144228453s (~4.57 years),238.472971230159
"7876",79641,"Trash","Closed","1435 ala mahamoe st - bulk trash put out 3 weeks before pickup date","07/08/2013 06:50:04 AM","02/01/2018 02:20:27 PM","(21.348740496, -157.889409823)",2013-07-08 06:50:04,2018-02-01 14:20:27,"Trash",144228623s (~4.57 years),238.473252314815
"7877",79640,"Trash","Closed","1525 kewalo st","07/08/2013 06:45:08 AM","02/01/2018 02:20:28 PM","(21.304755, -157.8384876)",2013-07-08 06:45:08,2018-02-01 14:20:28,"Trash",144228920s (~4.57 years),238.473743386243
"7878",79636,"Trash","Closed","1423 ala mahamoe st - bulk trash put out 3 weeks before pickup date","07/08/2013 06:13:42 AM","02/01/2018 02:20:30 PM","(21.348350106, -157.889599695)",2013-07-08 06:13:42,2018-02-01 14:20:30,"Trash",144230808s (~4.57 years),238.476865079365
"7879",79635,"Trash","Closed","1473 ala mahamoe st - bulk trash put out 3 weeks before pickup date","07/08/2013 06:11:06 AM","02/01/2018 02:20:32 PM","(21.349309414, -157.888892539)",2013-07-08 06:11:06,2018-02-01 14:20:32,"Trash",144230966s (~4.57 years),238.477126322751
"7880",79634,"Trash","Closed","1494 ala mahamoe st - bulk trash put out 3 weeks before pickup","07/08/2013 06:08:14 AM","02/01/2018 02:20:56 PM","(21.3502055, -157.8883286)",2013-07-08 06:08:14,2018-02-01 14:20:56,"Trash",144231162s (~4.57 years),238.477450396825
"7881",79602,"Trash","Closed","Trash, dumping rock and concrete","07/07/2013 04:06:52 PM","02/01/2018 02:21:00 PM","(21.390087, -157.95903)",2013-07-07 16:06:52,2018-02-01 14:21:00,"Trash",144281648s (~4.57 years),238.560925925926
"7882",79597,"Homeless","Closed","Consistently stored property","07/07/2013 03:41:53 PM","02/01/2018 02:21:01 PM","(21.288155, -157.840179)",2013-07-07 15:41:53,2018-02-01 14:21:01,"Homeless",144283148s (~4.57 years),238.563406084656
"7883",79574,"Homeless","Closed","Stored property accumulating","07/07/2013 12:15:14 PM","02/01/2018 02:21:03 PM","(21.28863, -157.834229)",2013-07-07 12:15:14,2018-02-01 14:21:03,"Homeless",144295549s (~4.57 years),238.583910383598
"7884",79538,"Homeless","Closed","boat and trailer on residental st.","07/07/2013 07:37:01 AM","02/01/2018 02:21:07 PM","(21.473376885, -158.010637367)",2013-07-07 07:37:01,2018-02-01 14:21:07,"Homeless",144312246s (~4.57 years),238.611517857143
"7885",79514,"Vehicle","Closed","RTZ 004. White 4 door rental. Has parking ticket, been 2 weeks parked in a no parking zone on diamond head side of street.","07/06/2013 08:23:44 PM","10/03/2017 10:04:00 AM","(21.383682, -157.936554)",2013-07-06 20:23:44,2017-10-03 10:04:00,"Vehicle",133882816s (~4.24 years),221.36708994709
"7886",79387,"Stormwater","Closed","water leaking on sidewalk on to road","07/05/2013 12:09:46 PM","07/11/2013 10:21:29 AM","(21.309001426, -157.825861362)",2013-07-05 12:09:46,2013-07-11 10:21:29,"Water",511903s (~5.92 days),0.846400462962963
"7887",79380,"Homeless","Closed","homeless storing there belongings on sidewalk.","07/05/2013 10:52:50 AM","02/01/2018 02:21:14 PM","(21.29482679, -157.86080423)",2013-07-05 10:52:50,2018-02-01 14:21:14,"Homeless",144473304s (~4.58 years),238.877817460317
"7888",79379,"Trash","Closed","There are still homeless belongings that need to be removed.","07/05/2013 10:47:45 AM","02/01/2018 02:21:16 PM","(21.294930854, -157.860865207)",2013-07-05 10:47:45,2018-02-01 14:21:16,"Trash",144473611s (~4.58 years),238.878325066138
"7889",79376,"Trash","Closed","Recliner","07/05/2013 10:43:56 AM","02/01/2018 03:21:05 PM","(21.396225, -157.940643)",2013-07-05 10:43:56,2018-02-01 15:21:05,"Trash",144477429s (~4.58 years),238.884637896825
"7890",79354,"Trash","Closed","dump","07/05/2013 07:36:19 AM","02/01/2018 03:21:07 PM","(21.3485117, -157.81875937)",2013-07-05 07:36:19,2018-02-01 15:21:07,"Trash",144488688s (~4.58 years),238.903253968254
"7891",79351,"Vehicle","Closed","Red pickup. License # RWE 954","07/05/2013 07:16:20 AM","10/03/2017 10:03:28 AM","(21.381056, -157.944336)",2013-07-05 07:16:20,2017-10-03 10:03:28,"Vehicle",134016428s (~4.25 years),221.588009259259
"7892",79344,"Homeless","Closed","Entire sidewalk and planting strip is overflowing with rubbish. Vehicles block the sidewalk. City and county Trash and recycling containers are stored on the right of way planting strip all the time.","07/05/2013 06:05:12 AM","02/01/2018 03:21:09 PM","(21.290016, -157.690765)",2013-07-05 06:05:12,2018-02-01 15:21:09,"Homeless",144494157s (~4.58 years),238.912296626984
"7893",79291,"Stormwater","Closed","Storm Drain reeks like a sewer.","07/04/2013 11:31:28 AM","07/11/2013 10:06:45 AM","(21.27578, -157.707336)",2013-07-04 11:31:28,2013-07-11 10:06:45,"Water",599717s (~6.94 days),0.991595568783069
"7894",79270,"Trash","Closed","1616 ala mahamoe st - bulk trash put out more than 3 weeks before pickup date","07/04/2013 07:16:04 AM","02/01/2018 03:21:13 PM","(21.352357905, -157.886398217)",2013-07-04 07:16:04,2018-02-01 15:21:13,"Trash",144576309s (~4.58 years),239.048129960317
"7895",79269,"Trash","Closed","1533 ala mahamoe st - bulk trash put out more than 3 weeks before pickup date","07/04/2013 07:11:27 AM","02/01/2018 03:21:14 PM","(21.3507846, -157.8879115)",2013-07-04 07:11:27,2018-02-01 15:21:14,"Trash",144576587s (~4.58 years),239.048589616402
"7896",79262,"Trash","Closed","1649 ala mahamoe st - bulk trash put out 3 weeks before pickup date","07/04/2013 06:23:52 AM","02/01/2018 03:21:15 PM","(21.350404048, -157.887156378)",2013-07-04 06:23:52,2018-02-01 15:21:15,"Trash",144579443s (~4.58 years),239.053311838624
"7897",79226,"Trash","Closed","mattress blocking sidewalk","07/03/2013 08:32:48 PM","02/01/2018 03:21:17 PM","(21.3047874, -157.8387)",2013-07-03 20:32:48,2018-02-01 15:21:17,"Trash",144614909s (~4.58 years),239.11195271164
"7898",79144,"Trash","Closed","1470 ala mahamoe st - bulk trash put out 1 day after July pickup - 4 weeks before next pickup","07/03/2013 06:54:17 AM","02/01/2018 03:21:20 PM","(21.3493601, -157.8886714)",2013-07-03 06:54:17,2018-02-01 15:21:20,"Trash",144664023s (~4.58 years),239.193159722222
"7899",79048,"Trash","Closed","Trash pile d here, just south of the bridge Makai of the hwy","07/02/2013 04:09:24 PM","02/01/2018 03:33:44 PM","(21.492376538, -158.229367498)",2013-07-02 16:09:24,2018-02-01 15:33:44,"Trash",144717860s (~4.59 years),239.282175925926
"7900",79040,"Broken / Vandalized signs","Closed","needs replacement","07/02/2013 01:48:28 PM","02/01/2018 03:33:45 PM","(21.353594711, -157.811637418)",2013-07-02 13:48:28,2018-02-01 15:33:45,"RoadSafety",144726317s (~4.59 years),239.296159060847
"7901",78991,"Light","Closed","these street signals for pedestrians reset themselves.  when waiting to cross Bishop street on the electric sign the numbers count down. but sometimes when it hits zero the green light lets the cars go instead of letting the pedestrians cross.  its very","07/02/2013 07:50:05 AM","02/01/2018 03:33:49 PM","(21.309703339, -157.859810172)",2013-07-02 07:50:05,2018-02-01 15:33:49,"RoadSafety",144747824s (~4.59 years),239.33171957672
"7902",78951,"Trash","Closed","1823 skyline","07/02/2013 01:03:53 AM","02/01/2018 03:33:50 PM","(21.331524, -157.861664)",2013-07-02 01:03:53,2018-02-01 15:33:50,"Trash",144772197s (~4.59 years),239.372018849206
"7903",78950,"Trash","Closed","Across 1810 Kanalii","07/02/2013 12:59:19 AM","02/01/2018 03:33:51 PM","(21.330997, -157.861206)",2013-07-02 00:59:19,2018-02-01 15:33:51,"Trash",144772472s (~4.59 years),239.372473544974
"7904",78940,"Sign","Closed","Broken sign was moved out of harms way and was placed by the bushes on the left side of the house. Yellow flag was place in the spot where the pole once stood. Broken pole is wrapped with yellow caution tape.","07/01/2013 06:28:43 PM","02/01/2018 03:33:54 PM","(21.336952, -158.023193)",2013-07-01 18:28:43,2018-02-01 15:33:54,"RoadSafety",144795911s (~4.59 years),239.411228505291
"7905",78937,"Vehicle","Closed","RBF 493. Car has not moved from spot in nearly a month","07/01/2013 06:00:12 PM","10/03/2017 10:00:05 AM","(21.29427, -157.798737)",2013-07-01 18:00:12,2017-10-03 10:00:05,"Vehicle",134323193s (~4.26 years),222.095226521164
